latitude,longitude,elevation_m,cumulative_distance_km,segment_distance_km,slope_percent,arrival_timestamp,vehicle_speed_kmh,duration_hours,temperature,rainfall,wind_speed,cloud_cover,predicted_ghi,predicted_direct_radiation,predicted_dhi,predicted_dni,solar_timestamp,solar_latitude,solar_longitude,solar_vehicle_speed_kmh,solar_ghi_w_m2,solar_direct_radiation_w_m2,solar_dhi_w_m2,solar_dni_w_m2,solar_cloud_cover_percent,solar_ambient_temperature_c,solar_wind_speed_kmh,solar_solar_elevation_deg,solar_solar_azimuth_deg,solar_poa_irradiance_w_m2,solar_tilt_factor,solar_cloud_correction_factor,solar_effective_irradiance_w_m2,solar_cell_temperature_c,solar_temperature_derating_factor,solar_adjusted_panel_efficiency,solar_solar_power_w,solar_net_solar_power_w,solar_duration_hours,solar_solar_energy_wh,solar_solar_energy_kwh,solar_distance_km,elevation_gain_m,rolling_resistance_force_n,aerodynamic_drag_force_n,rolling_energy_wh,drag_energy_wh,elevation_energy_wh,temperature_energy_factor,energy_consumed_wh,net_energy_consumption_wh,battery_remaining_wh,battery_remaining_percent,cumulative_distance_km,average_net_energy_wh_per_km,remaining_range_km,weather_risk,cumulative_solar_energy_wh
12.16288,77.11146,638.0,380.00230869673425,10.041137184959211,-0.050266273,2026-06-25 14:54:32.878387422,55.0,0.18256614,29.7,0.0,20.76,18.34408068698119,533.08,484.18568733692035,48.89431266307969,559.0894738434698,2026-06-25 14:54:32,12.16288,77.11146,55.0,533.08,484.18568733692035,48.89431266307969,559.0894738434698,18.34408068698119,29.7,20.76,45.721,291.187,449.172,0.8426,0.88076,395.614,36.873,0.95251,0.20955,165.803,157.513,0.18256613612174988,28.757,0.02876,10.041,0.0,147.09975,143.22372,455.87924,443.86697,0.0,1.077,969.0267,940.2697,20824.611,34.707687,390.04346,100.43851,207.33691,0.05503224206094357,1045.9840000000002
12.23886,77.1507,638.0,390.04344588169346,10.004410459294377,0.0,2026-06-25 15:05:30.116457711,55.0,0.18189837,29.52,0.0,20.71,26.50897972922547,457.38,396.7566142572343,60.62338574276572,561.0985848438112,2026-06-25 15:05:30,12.23886,77.1507,55.0,457.38,396.7566142572343,60.62338574276572,561.0985848438112,26.50897972922547,29.52,20.71,43.21,290.75,444.793,0.97248,0.82769,368.152,35.847,0.95661,0.21045,154.958,147.21,0.18189837038516998,26.777,0.02678,10.004,0.0,147.09975,143.03473,454.21182,441.65994,0.0,1.0752,963.2413,936.4643,19888.148,33.14691,400.04785,100.267624,198.35065,0.07952693918767641,1072.7610000000002
12.29928,77.10892,625.0,400.04785634098783,10.10229945517483,-0.12994269,2026-06-25 15:16:24.950596864,55.0,0.18367817,29.52,0.0,20.71,22.53745813361051,457.38,405.83908699424614,51.54091300575385,573.9431409683772,2026-06-25 15:16:24,12.29928,77.10892,55.0,457.38,405.83908699424614,51.54091300575385,573.9431409683772,22.53745813361051,29.52,20.71,40.777,290.439,426.394,0.93225,0.85351,363.93,35.715,0.95714,0.21057,153.266,145.603,0.18367816507816315,26.744,0.02674,10.102,0.0,147.09975,143.03473,458.6561,445.98138,0.0,1.0752,972.6662,945.92224,18942.225,31.570375,410.15015,100.10424,189.22499,0.06761237440083152,1099.505
12.3762,77.06421,638.0,410.15015579616266,9.876665416096671,0.12868357,2026-06-25 15:27:26.192015748,55.0,0.17957574,29.52,0.0,20.98,18.212018545986897,455.71,414.21300514204154,41.49699485795844,585.7856495831917,2026-06-25 15:27:26,12.3762,77.06421,55.0,455.71,414.21300514204154,41.49699485795844,585.7856495831917,18.212018545986897,29.52,20.98,38.318,290.199,404.7,0.88807,0.88162,356.793,35.425,0.9583,0.21083,150.442,142.92,0.17957574129104614,25.665,0.02567,9.877,13.0,147.09975,144.05675,448.41205,439.1359,59.021503,1.0752,1017.75146,992.0864,17950.139,29.916899,420.02682,100.11231,179.30002,0.05463605563796069,1125.17
12.45735,77.03464,645.0,420.02682121225934,10.00254569996116,0.070874125,2026-06-25 15:38:12.664661164,55.0,0.18186447,29.52,0.0,20.98,12.638448604067642,456.58,427.72768568177395,28.852314318226036,604.898294093621,2026-06-25 15:38:12,12.45735,77.03464,55.0,456.58,427.72768568177395,28.852314318226036,604.898294093621,12.638448604067642,29.52,20.98,35.905,290.037,383.592,0.84014,0.91785,352.08,35.277,0.95889,0.21096,148.547,141.119,0.18186447024345398,25.665,0.02567,10.003,7.0,147.09975,144.05675,454.12717,444.73276,31.78081,1.0752,1000.62494,974.9599,16975.18,28.291965,430.02936,100.05088,169.66547,0.037915345812202926,1150.835
12.5454,77.02702,654.0,430.0293669122205,10.06441489655009,0.08997709,2026-06-25 15:49:07.376743344,55.0,0.18298936,29.52,0.0,20.98,6.222726216961116,456.58,442.37413831929945,14.205861680700536,625.6115060542647,2026-06-25 15:49:07,12.5454,77.02702,55.0,456.58,442.37413831929945,14.205861680700536,625.6115060542647,6.222726216961116,29.52,20.98,33.439,289.94,358.944,0.78616,0.95955,344.426,35.038,0.95985,0.21117,145.462,138.189,0.18298935890197754,25.287,0.02529,10.064,9.0,147.09975,144.05675,456.9361,447.48358,40.861042,1.0752,1016.36584,991.07886,15984.101,26.640167,440.09378,100.01481,159.81734,0.018668178650883348,1176.122
12.60851,77.08068,637.0,440.0937818087706,9.96689756021459,-0.16891195,2026-06-25 16:00:06.138445665,55.0,0.18121631,28.69,0.0,20.89,32.00444444444444,305.98,257.01640044444446,48.96359955555556,514.032800888889,2026-06-25 16:00:06,12.60851,77.08068,55.0,305.98,257.01640044444446,48.96359955555556,514.032800888889,32.00444444444444,28.69,20.89,30.892,289.927,312.877,1.02254,0.79197,247.789,31.211,0.97516,0.21453,106.319,101.003,0.1812163144350052,18.303,0.0183,9.967,0.0,147.09975,143.71567,452.5087,442.09857,0.0,1.0669,954.4565,936.1535,15047.947,25.079912,450.06067,99.87997,150.66031,0.0960133333333333,1194.4250000000002
12.6438,77.16202,664.0,450.0606793689852,9.941477044613464,0.27089673,2026-06-25 16:10:58.517195059,55.0,0.18075413,28.69,0.0,20.89,26.371673236682515,305.98,265.63397711519946,40.34602288480056,531.267954230399,2026-06-25 16:10:58,12.6438,77.16202,55.0,305.98,265.63397711519946,40.34602288480056,531.267954230399,26.371673236682515,28.69,20.89,28.338,289.989,292.522,0.95602,0.82858,242.379,31.042,0.97583,0.21468,104.069,98.866,0.18075412511825562,17.87,0.01787,9.941,27.0,147.09975,143.71567,451.35455,440.971,122.58312,1.0669,1082.806,1064.936,13983.011,23.305017,460.00217,100.03645,139.77916,0.07911501971004754,1212.295
12.70568,77.22072,747.0,460.00215641359864,10.006070877603918,0.834886,2026-06-25 16:21:49.232056161,55.0,0.18192856,27.08,0.0,20.89,17.267739022622873,311.73,284.8156385723889,26.91436142761114,569.6312771447779,2026-06-25 16:21:49,12.70568,77.22072,55.0,311.73,284.8156385723889,26.91436142761114,569.6312771447779,17.267739022622873,27.08,20.89,25.819,290.094,275.008,0.8822,0.88776,244.141,29.487,0.98205,0.21605,105.494,100.219,0.18192856013774872,18.233,0.01823,10.006,83.0,147.09975,143.71567,454.2872,443.83615,376.82962,1.0508,1339.7206,1321.4875,12661.523,21.10254,470.00824,100.71839,125.71213,0.05180321706786862,1230.528
12.7402,77.28893,703.0,470.00822729120256,10.010372950293913,-0.43973306,2026-06-25 16:32:44.174877241,55.0,0.18200678,27.08,0.0,21.42,7.538555713004058,311.73,299.98003013792624,11.749969862073783,599.9600602758526,2026-06-25 16:32:44,12.7402,77.28893,55.0,311.73,299.98003013792624,11.749969862073783,599.9600602758526,7.538555713004058,27.08,21.42,23.27,290.265,248.775,0.79805,0.951,236.585,29.118,0.98353,0.21638,102.383,97.263,0.18200677633285522,17.703,0.0177,10.01,0.0,147.09975,145.73004,454.4825,450.25064,0.0,1.0508,950.6936,932.9906,11728.532,19.547554,480.0186,100.56165,116.630264,0.022615667139012172,1248.231
12.78008,77.36789,739.0,480.0186002414965,10.074498300595849,0.35962695,2026-06-25 16:43:39.399288535,55.0,0.1831727,27.08,0.0,21.42,0.0,311.73,311.73,0.0,623.4600000000002,2026-06-25 16:43:39,12.78008,77.36789,55.0,311.73,311.73,0.0,623.4600000000002,0.0,27.08,21.42,20.717,290.485,220.55,0.7075,1.0,220.55,28.617,0.98553,0.21682,95.638,90.856,0.18317270278930664,16.642,0.01664,10.074,36.0,147.09975,145.73004,457.3939,453.1349,163.44417,1.0508,1128.5308,1111.8888,10616.644,17.694407,490.0931,100.763214,105.3623,0.0,1264.873
12.84199,77.41996,758.0,490.0930985420923,9.945178401248995,0.188595,2026-06-25 16:54:38.820995481,55.0,0.18082142,27.08,0.0,21.42,0.0,311.73,311.73,0.0,623.4600000000002,2026-06-25 16:54:38,12.84199,77.41996,55.0,311.73,311.73,0.0,623.4600000000002,0.0,27.08,21.42,18.186,290.745,194.579,0.62419,1.0,194.579,27.806,0.98878,0.21753,84.654,80.421,0.18082141876220703,14.542,0.01454,9.945,19.0,147.09975,145.73004,451.5226,447.31827,86.2622,1.0508,1035.1464,1020.6043,9596.039,15.9934,500.03827,100.8002,95.19861,0.0,1279.415
12.90263,77.47057,776.0,500.0382769433413,9.967989900198518,0.18099223,2026-06-25 17:05:29.778127198,55.0,0.18123618,25.51,0.0,16.5,20.436543683629193,170.2,152.80850132523153,17.391498674768457,590.4067116262732,2026-06-25 17:05:29,12.90263,77.47057,55.0,170.2,152.80850132523153,17.391498674768457,590.4067116262732,20.436543683629193,25.51,16.5,15.691,291.051,177.066,1.04034,0.86716,153.545,26.183,0.99527,0.21896,67.24,63.878,0.1812361776828766,11.577,0.01158,9.968,18.0,147.09975,127.56957,452.5583,392.4729,81.722084,1.0351,959.2823,947.7053,8648.334,14.413891,510.00626,100.68831,85.892136,0.061309631050887575,1290.992
12.92054,77.53202,862.0,510.00626684353983,10.010818101529821,0.86276174,2026-06-25 17:16:22.228375213,55.0,0.18201487,25.51,0.0,16.5,0.8898344976261185,170.2,169.44275084252016,0.7572491574798335,654.6765164650153,2026-06-25 17:16:22,12.92054,77.53202,55.0,170.2,169.44275084252016,0.7572491574798335,654.6765164650153,0.8898344976261185,25.51,16.5,13.17,291.415,149.918,0.88084,0.99422,149.051,26.043,0.99583,0.21908,65.309,62.044,0.18201486766338348,11.293,0.01129,10.011,86.0,147.09975,127.56957,454.50272,394.15918,390.44995,1.0351,1282.6047,1271.3116,7377.0225,12.295037,520.0171,101.19472,72.899284,0.0026695034928783555,1302.2849999999999
12.96338,77.58256,899.0,520.0170849450697,0.6860024928780604,0.36960018,2026-06-25 17:27:17.481923676,55.0,0.012472773,25.51,0.0,16.5,0.0,170.2,170.2,0.0,657.602302537597,2026-06-25 17:27:17,12.96338,77.58256,55.0,170.2,170.2,0.0,657.602302537597,0.0,25.51,16.5,10.667,291.819,121.727,0.7152,1.0,121.727,25.189,0.99924,0.21983,53.52,50.844,0.012472772970795631,0.634,0.00063,0.686,37.0,147.09975,127.56957,31.145308,27.010199,167.98428,1.0351,234.0773,233.4433,7143.579,11.905966,520.70306,101.50971,70.37335,0.0,1302.9189999999999
12.9628889,77.5775128,899.0,520.7030874379477,0.0,0.0,2026-06-25 17:28:02.383905028,55.0,0.0,25.51,0.0,16.5,0.0,170.2,170.2,0.0,657.602302537597,2026-06-25 17:28:02,12.9628889,77.5775128,55.0,170.2,170.2,0.0,657.602302537597,0.0,25.51,16.5,10.502,291.847,119.863,0.70425,1.0,119.863,25.131,0.99948,0.21988,52.712,50.077,0.0,0.0,0.0,0.0,0.0,147.09975,127.56957,0.0,0.0,0.0,1.0351,0.0,0.0,7143.579,11.905966,520.70306,101.50971,70.37335,0.0,1302.9189999999999
